id,corporate_no,name,name_norm,kura_name,prefecture,city,address,founded_year,website,category,description,description_generated,status,confidence,source_id,evidence,created_at,updated_at,latitude,longitude,founding_year,visitation_allowed,shop_available
60307,,有限会社髙嶺酒造所,高嶺酒造所__dup60307,,沖縄県,,,1910,http://omoto-takamine.com/,shochu,"沖縄県に蔵を構える有限会社髙嶺酒造所は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。泡盛ファンだけでなく、泡盛を初めて飲むという方にもおすすめの高嶺酒造の代表銘柄です。１,８００㎖、７２０㎖、６００㎖、１００㎖ 石垣島の名勝地川平湾をイメージして造り出されたという代表銘柄のひとつ。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。",0,rejected,0.95,,重複レコード(旧字体正規化の不備で再生成)。id=57925と同一法人と確認、銘柄をそちらへ移管。,2026-07-29 15:44:12,2026-08-02 01:24:47,,,1910,0,0
62595,,株式会社ALL WRIGHT,ALLWRIGHT,,東京都,台東区,東京都台東区駒形2-5-5 小宮ビルB1F,2020,https://allwright.jp/,craft_sake,東京都台東区に位置する株式会社ALL WRIGHTは、令和2年（2020年）に創業しました。仕込み水には良質な奥多摩山系・秩父古生層湧水（軟水）を使用し、越後杜氏・社員醸造の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.8,craft_sake_association_2026,クラフトサケブリュワリー協会会員。醸造所名「木花之醸造所」。2020年6月創立。代表：細井洋佑/堀木慎太郎。,2026-07-30 01:08:17,2026-07-30 01:08:17,35.691,139.6862,2020,0,0
62596,,株式会社haccoba,haccoba,,福島県,南相馬市,福島県南相馬市小高区田町2-50-6,2021,https://haccoba.com/,craft_sake,福島県南相馬市に位置する株式会社haccobaは、令和3年（2021年）に創業しました。そこを出発点として、現代のクラフトビールの醸造スタイルを取り入れたり、多様な味わいをつくり出すことに挑戦しています。・そこに現代のビールの技法であるドライホップを掛け合わせ。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,craft_sake_association_2026,クラフトサケブリュワリー協会会員。「haccoba 小高醸造所」2021年2月創立、代表:佐藤太亮。第2醸造所「haccoba 浪江醸造所」(福島県双葉郡浪江町)は2023年7月創立。,2026-07-30 01:08:17,2026-08-02 06:37:42,37.764,140.4724,2021,0,0
62597,,株式会社LIBROM,LIBROM,,福岡県,福岡市,福岡県福岡市中央区高砂1-21-27,2021,https://librom.jp/,craft_sake,福岡県福岡市に位置する株式会社LIBROMは、令和3年（2021年）に創業しました。」をコンセプトとし、店内に醸造所とPUBを併設しております。醸造所では、米を主原料に果物、ハーブ、野菜、スパイスなどを副原料として加え、伝統的な日本酒の発酵技術を軸に様々な味わいのお酒を造っています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.75,craft_sake_association_2026,クラフトサケブリュワリー協会会員。醸造所名「LIBROM Craft Sake Brewery」。2021年6月創立、代表:柳生光人。,2026-07-30 01:08:17,2026-07-30 01:08:17,33.6113,130.419,2021,0,0
62598,,ハッピー太郎醸造所,ハッピー太郎醸造所,,滋賀県,長浜市,滋賀県長浜市元浜町13番29号 湖のスコーレ内,2022,https://happytaro.jp/,craft_sake,滋賀県長浜市に位置するハッピー太郎醸造所は、令和4年（2022年）に創業しました。ハッピー太郎醸造所は、さまざまな副原料を使った「クラフトどぶろく」を主軸に、糀、甘酒、味噌など、多様な現代の食卓に溶け込む発酵食品を製造・開発・販売しております。醸造所見学BREWERY TOUR 普段は入れない醸造所の内部をご覧いただける貴重な体験です。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.8,craft_sake_association_2026,クラフトサケブリュワリー協会会員。代表:池島幸太郎。糀・味噌等の発酵食品製造とどぶろく醸造を兼業。2022年1月創立。,2026-07-30 01:08:17,2026-08-02 06:37:42,35.0111,135.8724,2022,0,0
62599,,株式会社平六醸造,平六醸造,,岩手県,紫波郡紫波町,岩手県紫波郡紫波町日詰字郡山駅246,2024,https://hiraroku.jp/,craft_sake,岩手県紫波郡紫波町に位置する株式会社平六醸造は、令和6年（2024年）に創業しました。仕込み水には良質な北上山地・奥羽山脈清冽伏流水（軟水）を使用し、南部杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.8,craft_sake_association_2026,クラフトサケブリュワリー協会会員。代表:平井佑樹。2024年1月創立(協会記載)。会社設立時期は2023年1月とする情報源もあり(醸造所創立と会社設立の時期差の可能性)。,2026-07-30 01:08:17,2026-08-02 06:37:42,39.7119,141.1596,2024,0,0
62600,,株式会社ぷくぷく醸造,ぷくぷく醸造,,福島県,南相馬市,,2024,,craft_sake,福島県南相馬市に位置する株式会社ぷくぷく醸造は、令和6年（2024年）に創業しました。仕込み水には良質な磐梯山・阿武隈山系伏流水（中軟水）を使用し、会津杜氏・南部杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.6,craft_sake_association_2026,クラフトサケブリュワリー協会会員。代表:立川哲之。福島県南相馬市小高区で活動(番地不明)。協会記載の醸造所創立は2024年9月(自社蔵設立)だが、施設を持たないファントムブルワリーとしての活動開始は2022年7月との情報あり。,2026-07-30 01:08:17,2026-07-30 01:08:17,37.7508,140.4648,2024,0,0
62601,,足立農醸,足立農醸,,大阪府,高槻市,大阪府高槻市牧田町7番55-109,2024,https://adachi-noujo.com/,craft_sake,大阪府高槻市に位置する足立農醸は、令和6年（2024年）に創業しました。足立農醸の商品       もっと見る         こだわりの定期便     四季折々の日本酒と、やさしい麹あまざけをお届け。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.8,craft_sake_association_2026,クラフトサケブリュワリー協会会員(醸造所名「ADACHI NOUJO」)。代表:足立洋二。団地の一室で醸造する日本初の「団地酒蔵」。2024年3月創立(協会記載)。,2026-07-30 01:08:17,2026-08-02 06:37:42,34.6854,135.4954,2024,0,0
62602,,はじまりの学校,はじまりの学校,,岩手県,紫波郡紫波町,岩手県紫波郡紫波町水分(旧水分小学校),2025,,craft_sake,岩手県紫波郡紫波町に位置するはじまりの学校は、令和7年（2025年）に創業しました。仕込み水には良質な北上山地・奥羽山脈清冽伏流水（軟水）を使用し、南部杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.55,craft_sake_association_2026,クラフトサケブリュワリー協会会員。運営:株式会社酒と学校、代表:黒沢惟人。廃校を活用した酒文化発信拠点・会員制コミュニティで、通常の醸造所とは体制が異なる。2025年4月創立(協会記載)、醸造施設は2025年6月完成。,2026-07-30 01:08:17,2026-07-30 01:08:17,39.697,141.1489,2025,0,0
62603,,弥栄醸造,弥栄醸造,,新潟県,柏崎市,,2026,,craft_sake,新潟県柏崎市に位置する弥栄醸造は、令和8年（2026年）に創業しました。仕込み水には良質な信濃川・阿賀野川・越後山脈雪解け水（超軟水）を使用し、越後杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.5,craft_sake_association_2026,クラフトサケブリュワリー協会会員。代表社員:坂本一浩。柏崎市宮之下地区の地元産コシヒカリ100%使用。その他の醸造酒製造免許を2026年1月16日取得したばかりで銘柄・詳細住所は未公表。,2026-07-30 01:08:17,2026-07-30 01:08:17,37.8977,139.0229,2026,0,0
62604,,株式会社WAKAZE,WAKAZE,,東京都,世田谷区,東京都世田谷区太子堂1-15-12 1F,2016,https://www.wakaze-sake.com/,craft_sake,東京都世田谷区に位置する株式会社WAKAZEは、平成28年（2016年）に創業しました。仕込み水には良質な奥多摩山系・秩父古生層湧水（軟水）を使用し、越後杜氏・社員醸造の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,craft_sake_association_2026,クラフトサケブリュワリー協会の会員一覧には掲載されていないが、自社サイト等でその他の醸造酒製造免許(2018年7月取得)を確認。「WAKAZE三軒茶屋醸造所」は2026年時点で一時休止中との情報あり(海外拠点Kura Grand Est[フランス]は別途稼働)。,2026-07-30 01:08:17,2026-07-30 01:08:17,35.6863,139.6941,2016,0,0
62605,,株式会社天郷醸造所,天郷醸造所,,福岡県,田川郡福智町,福岡県田川郡福智町弁城1813,2023,https://amanosato-sake.com/,craft_sake,福岡県田川郡福智町に位置する株式会社天郷醸造所は、令和5年（2023年）に創業しました。仕込み水には良質な筑後川・英彦山水系伏流水（軟水）を使用し、筑後杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.8,craft_sake_association_2026,クラフトサケブリュワリー協会の会員一覧には掲載されていないが、自社サイト等でその他の醸造酒製造免許での醸造を確認。代表:中山雄介。法人番号6010701045270(Gビズインフォで所在地確認)。会社設立2023年12月、醸造所開業2025年5月。,2026-07-30 01:08:17,2026-08-02 06:37:42,33.6049,130.4238,2023,0,0
65882,,八戸酒類株式会社,八戸酒類__dup65882,五戸工場,青森県,,,1910,https://hachinohe-syurui.com/,sake,青森県に蔵を構える八戸酒類株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。清冽な自然水と、津軽・南部の豊富な良質米を用いて南部流儀の伝統技法と五感で醸す手造りの「八戸のうまし酒」です。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,rejected,0.95,,重複レコード(round14処理時のnorm_name不一致で再生成)。id=3443へ銘柄移管。独自ローダー(load_kagoshima_shochu.py等)のnorm_name()が03_normalize.pyの内部空白除去(または旧字体変換)と食い違い、round14銘柄拡充バッチが正しいnorm_name()で再処理したことで重複レコードが生成された。既存id側へ銘柄を移管しrejected化、既存id側のname_normも正規のものへ修正。,2026-08-02 01:24:47,2026-08-02 01:32:44,,,1910,0,0
65902,,株式会社木内酒造,木内酒造__dup65902,1823,茨城県,,,1910,https://kiuchibrewery.co.jp/,sake,茨城県に蔵を構える株式会社木内酒造は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。伝統の技と挑戦の心を受け継ぎ、清酒・ビール・ウイスキーなど多彩な酒造りに取り組んでいます。木内酒造が大切に受け継いできた歴史と職人の技、そして新たな挑戦を、体験や見学を通してより身近に感じていただけるプログラムをご用意しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,rejected,0.95,,重複レコード(round14処理時のnorm_name不一致で再生成)。id=5526へ銘柄移管。独自ローダー(load_kagoshima_shochu.py等)のnorm_name()が03_normalize.pyの内部空白除去(または旧字体変換)と食い違い、round14銘柄拡充バッチが正しいnorm_name()で再処理したことで重複レコードが生成された。既存id側へ銘柄を移管しrejected化、既存id側のname_normも正規のものへ修正。,2026-08-02 01:24:47,2026-08-02 01:32:44,,,1910,0,0
